File Name,Talchum Important
MC01_A05_B070_CA1_M0003_5445.json,"복무와 삼퇴, 굿거리장단에 이루어지는 즉흥적인 연행, 깨끼춤의 정확한 구현"
MC01_A05_B069_CA1_M0003_2400.json,"활개펴기, 용트림, 휘둘르기, 휘감기, 너울춤사위"
MC01_A06_B087_CA1_M0014_10230.json,"배김새, 으시개, 베기"
MC01_A01_B001_CA1_M0001_825.json,"1.좌뛰기, 우뛰기 2.간격, 점프,꼬리흔들기"
MC01_A03_B048_CA1_M0007_4260.json,4박 돌기 및 8박 돌기
MC01_A07_B092_CA1_M0005_1205.json,배김사위
MC01_A03_B038_CA1_M0020_23475.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A04_B061_CA1_M0006_7620.json,힘겹게 일어나 소무들을 취하는 동작.
MC01_A02_B030_CA1_M0006_5445.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A02_B028_CA1_M0008_1920.json,"1.무등타기 2.고개잡이, 점프, 다리들기, 사자서기"
MC01_A02_B030_CA1_M0008_6375.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A03_B039_CA1_M0016_6555.json,"제끼는사위,한삼을 머리 위 앞에서 뒤로 쳐준다. 엎는사위,한삼을 뒤에서 앞으로 쳐준다."
MC01_A06_B087_CA1_M0011_7830.json,"배김새, 으시개, 베기"
MC01_A04_B067_CA1_M0001_240.json,"깨끼, 양주만의 발 디딤새로 앞꿈치로 가볍게 디디는 특징"
MC01_A06_B083_CA1_M0003_3465.json,뛰어 배김새
MC01_A01_B010_CA1_M0006_2820.json,"오른발 들고 허리를 채며 녹음,풀,을 어깨로 넘긴다"
MC01_A03_B038_CA1_M0012_16215.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A07_B090_CA1_M0005_1835.json,말채를 머리 위로 힘차게 휘두르며 빠른 굿거리 장단에 맞춰 도약한다. 
MC01_A03_B049_CA1_M0008_17100.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A01_B001_CA1_M0004_4305.json,"1.좌뛰기, 우뛰기 2.간격, 점프,꼬리흔들기"
MC01_A03_B054_CA1_M0014_6810.json," 팔들고 걷기, 양팔모아 안으로 접기, 팔 머리 뒤로 돌리기"
MC01_A07_B088_CA1_M0025_8075.json,"코풀사위, 배김사위, 배김새가락이 나오면 추는 사위로 통영오광대의 가장 특징적인 사위."
MC01_A03_B039_CA1_M0015_6150.json,"제끼는사위,한삼을 머리 위 앞에서 뒤로 쳐준다. 엎는사위,한삼을 뒤에서 앞으로 쳐준다."
MC01_A07_B091_CA1_M0009_3930.json,손을 들며 머리를 쓸어내리는 듯한 동작.
MC01_A04_B056_CA1_M0003_5610.json,사방을 돌며 용이 꿈틀 거리는 모습을 표현하는 동작.
MC01_A07_B092_CA1_M0002_520.json,배김사위
MC01_A02_B024_CA1_M0003_1005.json,주저 앉는 동작
MC01_A03_B037_CA1_M0012_4950.json,발 맞추기
MC01_A03_B040_CA1_M0004_885.json,"왼쪽, 오른쪽 순으로 옆보고 뛰면서 팔을 엎고 뒤집은 동작."
MC01_A09_B098_CA1_M0004_4140.json,"배김사위, 할멈 및 제대각시와의 대무. 일자사위"
MC01_A03_B047_CA1_M0018_7260.json,"채찍 들고 뛰는 동작 발끝에 밑으로 힘주고, 채찍 양손 돌리며 쪼그려 돌며뛰기"
MC01_A06_B087_CA1_M0012_7920.json,"배김새, 으시개, 베기"
MC01_A07_B092_CA1_M0005_1340.json,배김사위
MC01_A02_B029_CA1_M0011_5040.json,사자와 함께 같이 움직이며 추는 다리동작 춤사위
MC01_A04_B056_CA1_M0007_11370.json,사방을 돌며 용이 꿈틀 거리는 모습을 표현하는 동작.
MC01_A03_B054_CA1_M0003_1800.json," 팔들고 걷기, 양팔모아 안으로 접기, 팔 머리 뒤로 돌리기"
MC01_A09_B098_CA1_M0004_4455.json,"배김사위, 할멈 및 제대각시와의 대무. 일자사위"
MC01_A03_B049_CA1_M0014_25335.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A04_B055_CA1_M0017_17580.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A03_B041_CA1_M0009_3450.json," 힘차게 올림사위, 두번돌고 대비되는 앉았다. 좌.우 일어나는 동작."
MC01_A05_B076_CA1_M0001_285.json,채찍을 양손에 들고 추는 갈지자로 힘차게 뛰는 춤. 채찍을 휘두르는 춤사위.
MC01_A03_B040_CA1_M0006_1500.json,"왼쪽, 오른쪽 순으로 옆보고 뛰면서 팔을 엎고 뒤집은 동작."
MC01_A06_B081_CA1_M0003_7200.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A09_B096_CA1_M0003_2145.json,"배김사위, 휘두름사위."
MC01_A03_B040_CA1_M0010_3165.json,"왼쪽, 오른쪽 순으로 옆보고 뛰면서 팔을 엎고 뒤집은 동작."
MC01_A01_B010_CA1_M0007_3515.json,"오른발 들고 허리를 채며 녹음,풀,을 어깨로 넘긴다"
MC01_A02_B022_CA1_M0006_2220.json,한삼이 에너지 있게 흔드는 동작
MC01_A04_B061_CA1_M0006_7335.json,힘겹게 일어나 소무들을 취하는 동작.
MC01_A03_B039_CA1_M0015_6015.json,"제끼는사위,한삼을 머리 위 앞에서 뒤로 쳐준다. 엎는사위,한삼을 뒤에서 앞으로 쳐준다."
MC01_A02_B020_CA1_M0006_1695.json,대나무 마디 잡아가는 동작
MC01_A03_B038_CA1_M0020_23160.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A03_B051_CA1_M0013_4260.json,"팔을 머리 뒤에서 앞으로 돌리는 동작, 팔을 머리 앞에서 뒤로 돌림, 양손을 머리 위로 뿌림."
MC01_A03_B037_CA1_M0012_4815.json,발 맞추기
MC01_A03_B049_CA1_M0007_12390.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A01_B002_CA1_M0007_4665.json,"연풍대, 오른손 땅을 치고 어깨에 얹으며 쪼그려 앉아서 돌기 ,돌아앉아뛰기와 비슷, 이어서 왼손 동일하게 돌아앉아 뛰기"
MC01_A03_B038_CA1_M0014_18585.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A02_B024_CA1_M0003_1140.json,주저 앉는 동작
MC01_A06_B087_CA1_M0001_510.json,"배김새, 으시개, 베기"
MC01_A02_B034_CA1_M0003_765.json,"엉덩이를 좌.우로 돌리는 동작, 부채와.지팡이를 사용하면서"
MC01_A02_B029_CA1_M0012_5445.json,사자와 함께 같이 움직이며 추는 다리동작 춤사위
MC01_A06_B081_CA1_M0002_2730.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A03_B038_CA1_M0010_14865.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A03_B049_CA1_M0012_23580.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A07_B090_CA1_M0006_1925.json,말채를 머리 위로 힘차게 휘두르며 빠른 굿거리 장단에 맞춰 도약한다. 
MC01_A07_B091_CA1_M0007_3590.json,손을 들며 머리를 쓸어내리는 듯한 동작.
MC01_A07_B091_CA1_M0010_4095.json,손을 들며 머리를 쓸어내리는 듯한 동작.
MC01_A01_B011_CA1_M0001_720.json,"앉아 뛰기, 돌아앉아 뛰기 삼계집과 눈맞추기"
MC01_A03_B038_CA1_M0012_16350.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A03_B052_CA1_M0007_4485.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A01_B015_CA1_M0002_385.json,"외사위, 겹사위"
MC01_A07_B091_CA1_M0011_6630.json,손을 들며 머리를 쓸어내리는 듯한 동작.
MC01_A02_B035_CA1_M0003_1185.json,"1. 할멈을 찾을때 부채를 이용한 시선 방향 2.영감과 할미의 합궁 춤,성 행위를 나타내는 춤,"
MC01_A02_B030_CA1_M0021_15765.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A03_B050_CA1_M0022_6825.json," 양팔을 돌리며 오른쪽, 왼쪽, 가운데 춤으로 앉아뛰기"
MC01_A06_B081_CA1_M0004_9075.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A04_B060_CA1_M0001_585.json,국서리춤은 장삼을 활용해서 길고 부드러운 선을 연희하고 자진모리 장단에 법고를 친다
MC01_A03_B049_CA1_M0028_30135.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A02_B032_CA1_M0003_2100.json,두어춤
MC01_A04_B056_CA1_M0006_9780.json,사방을 돌며 용이 꿈틀 거리는 모습을 표현하는 동작.
MC01_A07_B088_CA1_M0015_3925.json,"코풀사위, 배김사위, 배김새가락이 나오면 추는 사위로 통영오광대의 가장 특징적인 사위."
MC01_A08_B093_CA1_M0002_240.json,"모삼치기, 깊은무릎 오금춤, 좌우어깨춤, 반시계방향, 오른손, 오른발, 왼손, 왼발 활개치기."
MC01_A02_B023_CA1_M0001_210.json,"게걸음, 한삼 둘러매기, 고개잡이"
MC01_A04_B062_CA1_M0002_1155.json,자라가 발정기때 암수를 부를때 행하는 몸동작
MC01_A05_B071_CA1_M0001_405.json,양손을 들고 좌우로 장단변화에 따라 양손을 올리고 내리면서 추는 춤사위
MC01_A03_B054_CA1_M0007_3750.json," 팔들고 걷기, 양팔모아 안으로 접기, 팔 머리 뒤로 돌리기"
MC01_A02_B018_CA1_M0002_930.json,한삼이 높이 들리도록 춤의 크기가 커야 한다.
MC01_A09_B094_CA1_M0005_2685.json,"배김사위, 앞배김새, 뒷배김새, 겨드랑배김새 동작이 강하여 뛰어서 땅을 내려 누르듯이 힘차게 착지하는 동작."
MC01_A07_B091_CA1_M0001_210.json,손을 들며 머리를 쓸어내리는 듯한 동작.
MC01_A01_B005_CA1_M0001_420.json,호흡과 홍태기가 일체가 되어 절도있게 채는 동작으로 춘다
MC01_A09_B098_CA1_M0003_2640.json,"배김사위, 할멈 및 제대각시와의 대무. 일자사위"
MC01_A02_B028_CA1_M0015_3810.json,"1.무등타기 2.고개잡이, 점프, 다리들기, 사자서기"
MC01_A09_B095_CA1_M0002_1305.json," 역동새, 배김사위, 일자사위."
MC01_A01_B004_CA1_M0002_1605.json,홍태기가 툭 덜어지는 맛으로 춤을 춘다
MC01_A01_B003_CA1_M0001_850.json,곤장을 양손에 들고 내리면서 힘있게 발을 올리면서 추는 춤사위
MC01_A03_B049_CA1_M0007_13755.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A03_B052_CA1_M0010_6855.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A03_B050_CA1_M0004_1365.json," 양팔을 돌리며 오른쪽, 왼쪽, 가운데 춤으로 앉아뛰기"
MC01_A01_B012_CA1_M0004_5820.json,"엉덩이춤, 지팡이를 들고 뛰는 동작"
MC01_A09_B099_CA1_M0010_6690.json,"돌림사위, 울음태사위"
MC01_A01_B002_CA1_M0006_3915.json,"연풍대, 오른손 땅을 치고 어깨에 얹으며 쪼그려 앉아서 돌기 ,돌아앉아뛰기와 비슷, 이어서 왼손 동일하게 돌아앉아 뛰기"
MC01_A01_B008_CA1_M0006_3030.json,채찍으로 양반을 내리치고 바닥에 채찍으로 말뚝을 박는 동작
MC01_A03_B051_CA1_M0007_1920.json,"팔을 머리 뒤에서 앞으로 돌리는 동작, 팔을 머리 앞에서 뒤로 돌림, 양손을 머리 위로 뿌림."
MC01_A05_B068_CA1_M0002_1965.json,"합장재배의 합장 높이들기, 사방재배에서 삼진과 방향전환하기. 타령장단에 따른 기본 춤사위 중 여다지, 자진화장, 어깨치기 등"
MC01_A03_B042_CA1_M0011_4425.json,"왼쪽, 오른쪽 순으로 앉아서 한삼을 치는 춤."
MC01_A02_B032_CA1_M0004_2445.json,두어춤
MC01_A03_B039_CA1_M0014_5625.json,"제끼는사위,한삼을 머리 위 앞에서 뒤로 쳐준다. 엎는사위,한삼을 뒤에서 앞으로 쳐준다."
MC01_A01_B004_CA1_M0003_4335.json,홍태기가 툭 덜어지는 맛으로 춤을 춘다
MC01_A01_B002_CA1_M0004_2160.json,"연풍대, 오른손 땅을 치고 어깨에 얹으며 쪼그려 앉아서 돌기 ,돌아앉아뛰기와 비슷, 이어서 왼손 동일하게 돌아앉아 뛰기"
MC01_A01_B004_CA1_M0001_1200.json,홍태기가 툭 덜어지는 맛으로 춤을 춘다
MC01_A03_B049_CA1_M0007_13305.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A03_B043_CA1_M0008_3285.json,양팔을 수평유지
MC01_A03_B048_CA1_M0004_2070.json,4박 돌기 및 8박 돌기
MC01_A09_B094_CA1_M0017_8790.json,"배김사위, 앞배김새, 뒷배김새, 겨드랑배김새 동작이 강하여 뛰어서 땅을 내려 누르듯이 힘차게 착지하는 동작."
MC01_A04_B055_CA1_M0001_645.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A06_B085_CA1_M0001_420.json,쪼그려 앉아서 오줌을 싼다
MC01_A07_B090_CA1_M0002_555.json,말채를 머리 위로 힘차게 휘두르며 빠른 굿거리 장단에 맞춰 도약한다. 
MC01_A05_B069_CA1_M0002_1725.json,"활개펴기, 용트림, 휘둘르기, 휘감기, 너울춤사위"
MC01_A09_B099_CA1_M0009_5730.json,"돌림사위, 울음태사위"
MC01_A01_B004_CA1_M0002_2880.json,홍태기가 툭 덜어지는 맛으로 춤을 춘다
MC01_A05_B080_CA1_M0011_4500.json,"화장무, 자진화장, 곱사위, 여다지, 어깨치기, 빗사위, 거울보기, 깨끼리, 멍석말이"
MC01_A03_B049_CA1_M0011_21930.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A03_B049_CA1_M0009_18435.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A01_B001_CA1_M0002_1665.json,"1.좌뛰기, 우뛰기 2.간격, 점프,꼬리흔들기"
MC01_A02_B030_CA1_M0002_1950.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A07_B091_CA1_M0002_1625.json,손을 들며 머리를 쓸어내리는 듯한 동작.
MC01_A03_B038_CA1_M0002_630.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A02_B017_CA1_M0009_7710.json,"다리너울질, 근경, 다리질, 등등"
MC01_A06_B081_CA1_M0001_960.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A05_B073_CA1_M0001_165.json,"배, 엉덩이, 팔을 빠르게 느리게 좌우로 반복하며 흔들어 웃음을 자아내게 하는 춤사위"
MC01_A03_B052_CA1_M0014_7980.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A01_B003_CA1_M0002_1805.json,곤장을 양손에 들고 내리면서 힘있게 발을 올리면서 추는 춤사위
MC01_A04_B067_CA1_M0007_4545.json,"깨끼, 양주만의 발 디딤새로 앞꿈치로 가볍게 디디는 특징"
MC01_A01_B002_CA1_M0002_1215.json,"연풍대, 오른손 땅을 치고 어깨에 얹으며 쪼그려 앉아서 돌기 ,돌아앉아뛰기와 비슷, 이어서 왼손 동일하게 돌아앉아 뛰기"
MC01_A06_B082_CA1_M0011_5355.json,"첫 입장 배김새, 큰 배김새"
MC01_A04_B056_CA1_M0006_8715.json,사방을 돌며 용이 꿈틀 거리는 모습을 표현하는 동작.
MC01_A01_B013_CA1_M0002_1680.json,"1.빠른걸음춤, 앉아뛰기, 외사위 2.할미는 엉덩이춤, 영감은 빠른걸음 춤"
MC01_A03_B047_CA1_M0003_795.json,"채찍 들고 뛰는 동작 발끝에 밑으로 힘주고, 채찍 양손 돌리며 쪼그려 돌며뛰기"
MC01_A03_B038_CA1_M0019_22965.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A03_B046_CA1_M0007_2370.json,뛰어 앉아 도는 사위
MC01_A05_B072_CA1_M0004_1335.json,휘둘름 동작의 활발성과 소무와의 자연스런 연결동작이 필요함.
MC01_A02_B027_CA1_M0009_2340.json,가슴 당기기. 상투틀기. 성적인 느낌 까지 전달해야 한다.
MC01_A09_B096_CA1_M0004_2400.json,"배김사위, 휘두름사위."
MC01_A04_B055_CA1_M0016_17205.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A03_B053_CA1_M0002_495.json,허리춤.
MC01_A04_B056_CA1_M0005_8310.json,사방을 돌며 용이 꿈틀 거리는 모습을 표현하는 동작.
MC01_A06_B083_CA1_M0012_10740.json,뛰어 배김새
MC01_A09_B096_CA1_M0005_3870.json,"배김사위, 휘두름사위."
MC01_A05_B068_CA1_M0010_9660.json,"합장재배의 합장 높이들기, 사방재배에서 삼진과 방향전환하기. 타령장단에 따른 기본 춤사위 중 여다지, 자진화장, 어깨치기 등"
MC01_A01_B014_CA1_M0004_1570.json,돌며 뿌리는 동작
MC01_A06_B081_CA1_M0001_825.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A09_B097_CA1_M0010_6480.json,"갈지자로 좌.우 엉덩이를 흔들며, 걷는 사위. 추하면서도 요염함이 묻어나는 엉덩이 춤새."
MC01_A01_B003_CA1_M0002_1940.json,곤장을 양손에 들고 내리면서 힘있게 발을 올리면서 추는 춤사위
MC01_A01_B002_CA1_M0002_1350.json,"연풍대, 오른손 땅을 치고 어깨에 얹으며 쪼그려 앉아서 돌기 ,돌아앉아뛰기와 비슷, 이어서 왼손 동일하게 돌아앉아 뛰기"
MC01_A09_B095_CA1_M0004_2565.json," 역동새, 배김사위, 일자사위."
MC01_A09_B097_CA1_M0006_3720.json,"갈지자로 좌.우 엉덩이를 흔들며, 걷는 사위. 추하면서도 요염함이 묻어나는 엉덩이 춤새."
MC01_A03_B049_CA1_M0009_17685.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A03_B049_CA1_M0009_18570.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A06_B083_CA1_M0011_9120.json,뛰어 배김새
MC01_A02_B027_CA1_M0009_2655.json,가슴 당기기. 상투틀기. 성적인 느낌 까지 전달해야 한다.
MC01_A02_B030_CA1_M0002_1815.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A09_B100_CA1_M0001_1395.json,배김사위 전희동작 좌.우 활개짓 동작과 배기는 사위
MC01_A06_B082_CA1_M0009_4515.json,"첫 입장 배김새, 큰 배김새"
MC01_A02_B034_CA1_M0007_2145.json,"엉덩이를 좌.우로 돌리는 동작, 부채와.지팡이를 사용하면서"
MC01_A01_B014_CA1_M0004_1435.json,돌며 뿌리는 동작
MC01_A09_B095_CA1_M0009_6195.json," 역동새, 배김사위, 일자사위."
MC01_A06_B082_CA1_M0011_5640.json,"첫 입장 배김새, 큰 배김새"
MC01_A06_B081_CA1_M0006_11925.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A02_B019_CA1_M0001_60.json,연자방아 한발을 축으로 그 장단에 한 바퀴를 돈다. 이때 아래 있던 손이 그 장단에 위로 올라가 4박에 머리를 감아 순간적으로 탈이 잘 보이게 한다.
MC01_A06_B083_CA1_M0004_3570.json,뛰어 배김새
MC01_A03_B052_CA1_M0016_9345.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A06_B083_CA1_M0011_9570.json,뛰어 배김새
MC01_A03_B049_CA1_M0009_18120.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A07_B088_CA1_M0027_8895.json,"코풀사위, 배김사위, 배김새가락이 나오면 추는 사위로 통영오광대의 가장 특징적인 사위."
MC01_A06_B087_CA1_M0013_8775.json,"배김새, 으시개, 베기"
MC01_A06_B081_CA1_M0002_4575.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A01_B006_CA1_M0001_1975.json,"합장, 스텝, 뿌리고 채는 동작"
MC01_A06_B084_CA1_M0016_12480.json,선녀 두 명과 놀고 난후 큰 배김새
MC01_A09_B094_CA1_M0014_7125.json,"배김사위, 앞배김새, 뒷배김새, 겨드랑배김새 동작이 강하여 뛰어서 땅을 내려 누르듯이 힘차게 착지하는 동작."
MC01_A09_B100_CA1_M0001_390.json,배김사위 전희동작 좌.우 활개짓 동작과 배기는 사위
MC01_A04_B063_CA1_M0008_2820.json,귀롱가지를 힘차게 휘두르는 모습
MC01_A02_B031_CA1_M0004_2520.json,곰방대와 부채로 너울질 하는 춤
MC01_A03_B042_CA1_M0011_4560.json,"왼쪽, 오른쪽 순으로 앉아서 한삼을 치는 춤."
MC01_A05_B069_CA1_M0003_4350.json,"활개펴기, 용트림, 휘둘르기, 휘감기, 너울춤사위"
MC01_A03_B049_CA1_M0039_34290.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A07_B090_CA1_M0004_1080.json,말채를 머리 위로 힘차게 휘두르며 빠른 굿거리 장단에 맞춰 도약한다. 
MC01_A01_B002_CA1_M0004_2475.json,"연풍대, 오른손 땅을 치고 어깨에 얹으며 쪼그려 앉아서 돌기 ,돌아앉아뛰기와 비슷, 이어서 왼손 동일하게 돌아앉아 뛰기"
MC01_A02_B030_CA1_M0013_9315.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A01_B004_CA1_M0002_1740.json,홍태기가 툭 덜어지는 맛으로 춤을 춘다
MC01_A01_B004_CA1_M0003_4620.json,홍태기가 툭 덜어지는 맛으로 춤을 춘다
MC01_A03_B048_CA1_M0002_975.json,4박 돌기 및 8박 돌기
MC01_A04_B061_CA1_M0011_10710.json,힘겹게 일어나 소무들을 취하는 동작.
MC01_A01_B003_CA1_M0001_915.json,곤장을 양손에 들고 내리면서 힘있게 발을 올리면서 추는 춤사위
MC01_A05_B071_CA1_M0001_2520.json,양손을 들고 좌우로 장단변화에 따라 양손을 올리고 내리면서 추는 춤사위
MC01_A04_B056_CA1_M0003_3510.json,사방을 돌며 용이 꿈틀 거리는 모습을 표현하는 동작.
MC01_A03_B048_CA1_M0004_2565.json,4박 돌기 및 8박 돌기
MC01_A02_B019_CA1_M0006_2985.json,연자방아 한발을 축으로 그 장단에 한 바퀴를 돈다. 이때 아래 있던 손이 그 장단에 위로 올라가 4박에 머리를 감아 순간적으로 탈이 잘 보이게 한다.
MC01_A04_B061_CA1_M0005_5865.json,힘겹게 일어나 소무들을 취하는 동작.
MC01_A09_B094_CA1_M0014_7575.json,"배김사위, 앞배김새, 뒷배김새, 겨드랑배김새 동작이 강하여 뛰어서 땅을 내려 누르듯이 힘차게 착지하는 동작."
MC01_A06_B081_CA1_M0003_6780.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A06_B081_CA1_M0002_4125.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A09_B096_CA1_M0002_1260.json,"배김사위, 휘두름사위."
MC01_A02_B019_CA1_M0005_1755.json,연자방아 한발을 축으로 그 장단에 한 바퀴를 돈다. 이때 아래 있던 손이 그 장단에 위로 올라가 4박에 머리를 감아 순간적으로 탈이 잘 보이게 한다.
MC01_A03_B049_CA1_M0016_25755.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A02_B035_CA1_M0001_165.json,"1. 할멈을 찾을때 부채를 이용한 시선 방향 2.영감과 할미의 합궁 춤,성 행위를 나타내는 춤,"
MC01_A03_B038_CA1_M0012_17280.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A01_B014_CA1_M0002_830.json,돌며 뿌리는 동작
MC01_A06_B087_CA1_M0007_4890.json,"배김새, 으시개, 베기"
MC01_A03_B039_CA1_M0014_5760.json,"제끼는사위,한삼을 머리 위 앞에서 뒤로 쳐준다. 엎는사위,한삼을 뒤에서 앞으로 쳐준다."
MC01_A06_B081_CA1_M0007_14775.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A03_B049_CA1_M0023_27975.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A02_B029_CA1_M0004_1635.json,사자와 함께 같이 움직이며 추는 다리동작 춤사위
MC01_A01_B002_CA1_M0004_2025.json,"연풍대, 오른손 땅을 치고 어깨에 얹으며 쪼그려 앉아서 돌기 ,돌아앉아뛰기와 비슷, 이어서 왼손 동일하게 돌아앉아 뛰기"
MC01_A04_B055_CA1_M0011_13830.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A03_B053_CA1_M0011_3630.json,허리춤.
MC01_A03_B041_CA1_M0012_4515.json," 힘차게 올림사위, 두번돌고 대비되는 앉았다. 좌.우 일어나는 동작."
MC01_A01_B008_CA1_M0008_3710.json,채찍으로 양반을 내리치고 바닥에 채찍으로 말뚝을 박는 동작
MC01_A06_B087_CA1_M0007_4740.json,"배김새, 으시개, 베기"
MC01_A02_B019_CA1_M0005_2250.json,연자방아 한발을 축으로 그 장단에 한 바퀴를 돈다. 이때 아래 있던 손이 그 장단에 위로 올라가 4박에 머리를 감아 순간적으로 탈이 잘 보이게 한다.
MC01_A01_B006_CA1_M0002_2875.json,"합장, 스텝, 뿌리고 채는 동작"
MC01_A03_B052_CA1_M0009_5760.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A03_B041_CA1_M0004_1965.json," 힘차게 올림사위, 두번돌고 대비되는 앉았다. 좌.우 일어나는 동작."
MC01_A04_B056_CA1_M0007_10920.json,사방을 돌며 용이 꿈틀 거리는 모습을 표현하는 동작.
MC01_A03_B052_CA1_M0005_3165.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A06_B085_CA1_M0005_5505.json,쪼그려 앉아서 오줌을 싼다
MC01_A04_B055_CA1_M0011_14025.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A03_B038_CA1_M0009_12660.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A09_B099_CA1_M0004_1905.json,"돌림사위, 울음태사위"
MC01_A09_B100_CA1_M0005_4080.json,배김사위 전희동작 좌.우 활개짓 동작과 배기는 사위
MC01_A07_B090_CA1_M0007_2180.json,말채를 머리 위로 힘차게 휘두르며 빠른 굿거리 장단에 맞춰 도약한다. 
MC01_A06_B082_CA1_M0003_2130.json,"첫 입장 배김새, 큰 배김새"
MC01_A03_B049_CA1_M0025_29070.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A02_B025_CA1_M0002_1920.json,염불의 느린 동작으로 지팡이를 폐어야 하는 동작
MC01_A03_B041_CA1_M0008_3270.json," 힘차게 올림사위, 두번돌고 대비되는 앉았다. 좌.우 일어나는 동작."
MC01_A06_B081_CA1_M0002_3930.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
